id,text,label,category,category_name
7327,URGENT Bank of Baroda Notice: Credit card ending 2345 will be permanently deactivated in 4 hours if KYC is not completed. Update now: bankofbaroda-kyc.net,1,3,bank_phishing
7328,Merchant payment from Paytm: Pay Rs 499 registration fee to unlock your seller account and start receiving unlimited UPI payments. Link: merchant-txn774x.in,1,2,financial_fraud
7329,"Your Bank of Baroda EMI of Rs 1,500 for account ending 9999 has been successfully debited. Thank you for your timely payment. Remaining tenure: 12 months.",0,0,legit
7330,Your Federal Bank Visa card ending 6666 has been compromised. We have blocked it temporarily. Issue a new card by verifying at federal-card.net/replace.,1,3,bank_phishing
7331,NCB has intercepted a package registered to your Passport containing narcotics. Senior Officer Wasim Khan is on the line. Transfer Rs 5 lakh as a compliance bond to avoid a press release.,1,1,government_impersonation
7332,"My love, I am a widow living in Saudi Arabia with assets worth crores. I want to relocate to India and be with you. I just need Rs 50,000 to complete legal formalities. Please trust me.",1,4,romance_parcel_sextortion
7333,"Your IndusInd Bank savings account **1111 interest of Rs 120 has been credited on 06-May-2026. Current balance: Rs 8,900. Thank you for banking with IndusInd Bank.",0,0,legit
7334,Blinkit: Your wishlist item is now available again! Backpack is back in stock. Add to cart before it sells out again. Limited units available.,0,0,legit
7335,"I am Priya, an army officer deployed abroad in Singapore. I have discovered Rs 25,000 in gold and cash here. Help me transfer it to India safely and I will give you 30% of everything.",1,4,romance_parcel_sextortion
7336,Inspector Harish Singh here from SEBI Fraud Division. A case of cybercrime has been filed using your Voter ID. Do not disconnect. Stay on this call until further instructions.,1,1,government_impersonation
7337,"Your DTDC package from Singapore has been held at customs. A duty payment of Rs 15,000 is required to release it. Pay at customs-clearance-india.net within 90 minutes to avoid return.",1,2,financial_fraud
7338,"Hi, I am Divya, an IPS officer. I urgently need Rs 75,000 transferred to a safe account before a raid. I will return double once this case is closed. Please help me out right now.",1,4,romance_parcel_sextortion
7339,DMart Return Update: Your return request for order #335055934 has been approved. Pickup scheduled for tomorrow. Refund will be processed after quality check.,0,0,legit
7340,Good news! Your Flipkart order #617647271 is out for delivery today. Our delivery partner will arrive at your address between 4–6 PM. Please be available.,0,0,legit
7341,"Dear customer, Amitabh Bachchan personally recommended your profile for our exclusive investment group. Join now for a one-time entry fee of Rs 2,500 and access insider stock tips directly.",1,2,financial_fraud
7342,This is an automated notice from the Delhi Police Cyber Cell. Your PAN card has been flagged for financial fraud. You have 1 hour to report online or a physical warrant will be issued.,1,1,government_impersonation
7343,"NCB has intercepted a package registered to your Aadhaar containing narcotics. Officer Deepak Verma is on the line. Transfer Rs 15,000 as a compliance bond to avoid a press release.",1,1,government_impersonation
7344,"750958 is your Bank of Baroda ATM PIN reset verification code. Valid 10 minutes. Do not share. If you did not request this, please block your card via the Bank of Baroda app immediately.",0,0,legit
7345,Your Myntra order #857149019 has been placed successfully. Estimated delivery: 2-3 days. Track your order in the Myntra app. Thank you for shopping with us!,0,0,legit
7346,Thank you for attending the interview at Wipro. We are pleased to offer you the Content Writer position. Please log in to our portal to complete onboarding formalities.,0,0,legit
7347,Lucky Winner Alert: Your number was drawn in the Flipkart Big Billion Days cashback lottery. Prize: Rs 25 lakh. Pay Rs 499 as a refundable security deposit to claim.,1,2,financial_fraud
7348,"The PNB fraud desk is reversing a fraudulent debit of Rs 1 lakh from your account right now. To complete the reversal, provide the 6-digit confirmation code we sent.",1,1,government_impersonation
7349,"Your profile was referred to us by Elon Musk's foundation for a charity grant of Rs 20,000. To receive the grant, pay Rs 2,000 as administrative fee and share your bank account details.",1,3,bank_phishing
7350,"Exclusive Dogecoin mining pool: contribute Rs 15,000 worth of hash power and earn 300% monthly returns. Payouts daily. Register at our verified exchange-mining.com today.",1,2,financial_fraud
7351,Your BigBasket order #853679492 has been placed successfully. Estimated delivery: today. Track your order in the BigBasket app. Thank you for shopping with us!,0,0,legit
7352,"639458 is your PNB ATM PIN reset verification code. Valid 10 minutes. Do not share. If you did not request this, please block your card via the PNB app immediately.",0,0,legit
7353,"our verified exchange Exclusive Airdrop: You have been selected to receive free Dogecoin worth Rs 1 lakh. To claim, connect your wallet at our verified exchange-airdrop.net and pay Rs 499 gas fees to unlock.",1,2,financial_fraud
7354,"Paytm: Your request for Rs 1,500 from Swiggy has been accepted. The amount will be credited to your account within 1–2 business days. Ref: TXN6333866063.",0,0,legit
7355,Your phone number has been traced to illegal drug trafficking operations. Senior Officer Priya Mehta from Interpol is conducting this investigation. This call is being recorded as evidence.,1,1,government_impersonation
7356,Axis Bank Alert: Your account ending 0001 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: axis-secure.in/verify,1,3,bank_phishing
7357,Action required: PNB detected that your registered mobile number does not match records. Update KYC within 4 hours to avoid suspension.,1,3,bank_phishing
7358,"Your deceased relative has left an unclaimed bank balance of Rs 1 lakh in their account. As the legal heir, you can claim it by paying Rs 5,000 in legal processing fees to our registered firm.",1,2,financial_fraud
7359,"Dear recipient, your international parcel containing gifts and electronics from Canada is held at Delhi Customs. Pay Rs 2,000 customs tax at the link to release and deliver it.",1,2,financial_fraud
7360,"Celebrity endorsement: Mukesh Ambani has personally invested in our Solana fund. Join with Rs 15,000 and receive 200% guaranteed returns. Verified by major global exchanges.",1,2,financial_fraud
7361,We have recorded your screen while you visited an adult website. Pay Rs 5 lakh in Bitcoin within 1 hour or the video will be sent to all your contacts and your employer immediately.,1,4,romance_parcel_sextortion
7362,Indian Overseas Bank Security: Account ending 2222 shows a suspicious login from an unrecognized device. Confirm it was you: iob-secure.in/confirm,1,1,government_impersonation
7363,"Canara Bank Savings Interest: Rs 250 credited to your account ending 9999 as quarterly interest. Your balance is now Rs Rs 12,450. Visit our app for full statement.",0,0,legit
7364,"USDT flash loan opportunity: borrow Rs 50,000 worth of Ethereum interest-free for 24 hours to execute a one-time arbitrage trade returning 40%. No collateral needed to get started.",1,2,financial_fraud
7365,"BSNL reminder: Your postpaid bill of Rs 920 is due in 3 days. Pay via the BSNL app, website or nearest store to avoid late charges. Thank you.",0,0,legit
7366,"IndusInd Bank Fraud Alert: A Rs 40,000 transaction on your account ending 5555 is pending verification. Approve or deny at indusind-transaction.in before it is processed.",1,3,bank_phishing
7367,"Income Tax Department: A refund of Rs 20,000 has been processed for your PAN card. To receive it, update your bank details at incometax-refund.net and pay Rs 2,500 as portal fee.",1,1,government_impersonation
7368,"Join our premium investment community. Our strategies delivered 20% returns last quarter. Entry fee: Rs 2,999. Includes live signals, charts, and expert support 24/7.",1,2,financial_fraud
7369,Federal Bank: Your account ending 8888 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 12 hours at federal-reactivate.in.,1,3,bank_phishing
7370,Groww: Your SBI Bluechip Fund SIP installment of Rs 199 is due on the 5th. Ensure sufficient balance in your linked bank account. Auto-debit will be attempted at 9 AM.,0,0,legit
7371,This is Interpol. We have monitored illegal online fraud activity linked to your Passport. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,1,government_impersonation
7372,Urgent notice: Interpol has registered a First Information Report against you for identity theft. DCP Neha Khanna is handling your case. Do not inform family or it will be treated as obstruction.,1,1,government_impersonation
7373,This is a notice from the Cyber Crime Cell cybercrime division. Your IP address was used to conduct online fraud. You have 30 minutes to submit a compliance report or face immediate arrest.,1,1,government_impersonation
7374,Alert from Enforcement Directorate: suspicious money laundering activity detected linked to your Driving License. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1,1,government_impersonation
7375,Your mobile number was found in the contacts of a known tax evasion syndicate. Deputy Commissioner Dinesh Mehta from Interpol is reaching out before escalating your case to the public prosecutor.,1,2,financial_fraud
7376,"Hello. I know your password is [pass@2025]. I have been monitoring your device for months. Pay Rs 10,000 in crypto or I will share your browsing history and private images with everyone you know.",1,2,financial_fraud
7377,Yes Bank Alert: Your account ending 9012 has been temporarily suspended due to multiple failed login attempts. Restore access immediately: yesbank-secure.in/verify,1,3,bank_phishing
7378,"Union Bank of India: A UPI payment of Rs 999 was successfully sent from account ending 4444 to Myntra via BHIM UPI. If not done by you, report on the Union Bank of India app immediately.",0,0,legit
7379,Yes Bank EMI Alert: Rs 650 debited from a/c **5623 toward your personal loan EMI on 10-May-2026. Remaining tenure: 18 months. Thank you for timely repayment.,0,0,legit
