mod_text,spam,category
"One-Time Password (OTP) for your Union Bank of India transaction is 970045. Valid for 3 minutes. If not requested by you, ignore this message.",0,legit
Cashback of Rs 100 credited to your BHIM UPI wallet for your transaction at Zomato. Valid for 30 days. View offers in the BHIM UPI Rewards section.,0,legit
"Hi, I am Karan, an IPS officer. I urgently need Rs 15,000 transferred to a safe account before a raid. I will return double once this case is closed. Please help me out right now.",1,romance_parcel_sextortion
Your Paytm account shows a refund of Rs 2 lakh from a merchant dispute resolution. Claim it by entering your UPI PIN at the secured refund portal link we sent you.,1,financial_fraud
"Reminder: EMI of Rs 3,500 for your Federal Bank home loan is due in 3 days. Ensure sufficient balance in your account. For assistance, call Federal Bank official helpline.",0,legit
"Stock market investment club: our analysts share pre-market tips delivering 200% annual returns consistently. Join now for Rs 2,999 and start profiting from day one.",1,financial_fraud
Your OTP for Axis Bank card transaction is 591988. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0,legit
Your ICICI Bank Visa card ending 4444 has been compromised. We have blocked it temporarily. Issue a new card by verifying at icici-card.net/replace.,1,bank_phishing
"Final warning from the RBI Cybercrime Division: your Driving License is linked to active identity theft proceedings. Transfer Rs 10,000 to the government escrow account within 20 minutes to avoid arrest.",1,government_impersonation
Urgent notice: Cyber Crime Cell has registered a First Information Report against you for illegal transactions. Sub-Inspector Ajay Kumar is handling your case. Do not inform family or it will be treated as obstruction.,1,government_impersonation
"Dear customer, your SBI credit card bill payment of Rs 380 is due on the 5th. Auto-pay is enabled. No action needed. For details, visit the SBI mobile app.",0,legit
"Stock market investment club: our analysts share pre-market tips delivering 50% annual returns consistently. Join now for Rs 4,999 and start profiting from day one.",1,financial_fraud
"Canara Bank: INR 2,000 credited to your a/c **7832 on 12-May-2026 by NEFT from Zepto. Updated bal: Rs 4,320. Ref: TXN9870897497. For details visit Canara Bank mobile app.",0,legit
"Money sent successfully! Rs 1,200 transferred to DMart using BHIM UPI UPI. Your bank account ending 2345 has been debited. Ref: TXN6293160828.",0,legit
You are being investigated for online fraud by the CBI. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1,government_impersonation
"BigBasket: Your order #297698885 has been shipped via Delhivery. It will arrive within 24 hours. Track at BigBasket.com/track or in the app. For queries, contact BigBasket support.",0,legit
Your PhonePe UPI registration OTP is 493218. Valid for 5 minutes. Do not share this code with anyone including PhonePe support. Legitimate apps will never ask for your OTP.,0,legit
Zomato: Rate your recent purchase from order #196695183. Your honest review helps millions of shoppers make better decisions. Takes only 30 seconds to submit.,0,legit
Your Driving License has been found in a database seized during a PMLA violation raid. SI Rekha Verma from CBI requires your immediate cooperation. Failure to comply will result in prosecution.,1,government_impersonation
"SBI: INR 3,500 credited to your a/c **6666 on 15-May-2026 by NEFT from BigBasket. Updated bal: Rs 67,890. Ref: TXN2170074000. For details visit SBI mobile app.",0,legit
"Your BHIM UPI account shows a refund of Rs 10,000 from a merchant dispute resolution. Claim it by entering your UPI PIN at the secured refund portal link we sent you.",1,financial_fraud
"HDFC Life: Your annual premium of Rs 380 for policy ending 4821 is due on 20-May. Pay via net banking, UPI or at the nearest HDFC Life branch. No penalty if paid on time.",0,legit
"Rs 450 transferred from your Bank of Baroda account ending 3421 to Myntra. Transaction ID: TXN4890965039. Balance: Rs Rs 56,200. For queries, use Bank of Baroda official app or website.",0,legit
OTP 409198 is required to complete your Federal Bank UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0,legit
This is Deputy Commissioner Rajan Patel from Anti-Corruption Bureau. Your mobile number was used to open a fraudulent account used in identity theft. Report to our online portal within 45 minutes or a search warrant will be executed.,1,financial_fraud
"Our trading algorithm has 200% accuracy backed by 3 years of live data. Start with Rs 25,000 and watch your money grow. Withdraw anytime, no lock-in period.",1,financial_fraud
This is a notice from the TRAI cybercrime division. Your IP address was used to conduct tax evasion. You have 1 hour to submit a compliance report or face immediate arrest.,1,government_impersonation
"Bank of India Alert: Rs 250 debited from account ending 5555 at BigBasket on 04-May. Available balance: Rs Rs 1,02,340. If not done by you, call Bank of India helpline immediately.",0,legit
SI Kavita Joshi here from TRAI. A case of online fraud has been filed using your PAN card. Do not disconnect. Stay on this call until further instructions.,1,government_impersonation
This is an automated notice from the Mumbai Crime Branch. Your Driving License has been flagged for drug trafficking. You have 20 minutes to report online or a physical warrant will be issued.,1,government_impersonation
"Angel One: Your demat account statement for April 2026 is ready. Total portfolio value: Rs Rs 75,000. P&L this month: +Rs Rs 3,500. View full details in the Angel One app.",0,legit
Indian Overseas Bank: Unusual activity detected on your account ending 3421. Your debit card has been temporarily blocked. Verify your identity at iob-verify.in to restore access.,1,bank_phishing
We have recorded your screen while you visited an adult website. Pay Rs 1.5 lakh in Bitcoin within 45 minutes or the video will be sent to all your contacts and your employer immediately.,1,romance_parcel_sextortion
"Your nude images are circulating on a Telegram group of 50,000 members. We can remove them permanently if you pay Rs 40,000 to our account within 45 minutes. After payment we delete everything.",1,financial_fraud
"NCB has intercepted a package registered to your SIM card containing narcotics. Inspector Sanjay Dubey is on the line. Transfer Rs 75,000 as a compliance bond to avoid a press release.",1,government_impersonation
This is NCB. We have monitored illegal PMLA violation activity linked to your SIM card. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,government_impersonation
"NCB has intercepted a package registered to your PAN card containing narcotics. SI Sanjay Dubey is on the line. Transfer Rs 50,000 as a compliance bond to avoid a press release.",1,government_impersonation
"Your PM Kisan installment of Rs 2,000 has been credited to your bank account ending 5555 under the PM-KISAN scheme. For queries, call the PM-KISAN helpline 155261.",0,legit
"Rs 120 received in your PhonePe wallet from BigBasket. Current balance: Rs Rs 45,670. For help, visit PhonePe Help Center within the official app.",0,legit
"Union Bank of India Savings Interest: Rs 120 credited to your account ending 9012 as quarterly interest. Your balance is now Rs Rs 8,900. Visit our app for full statement.",0,legit
EPFO: Your PF claim of Rs 120 has been approved and dispatched to your Aadhaar-linked bank account. Amount will reflect in 3-5 business days. Claim ID: TXN9219996059.,0,legit
"Your AJIO subscription has been renewed for 1 year. Auto-pay of Rs 2,000 has been deducted. Enjoy premium benefits like free delivery and exclusive discounts.",0,legit
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Delhi Police Cyber Cell. Your Passport number appears in a financial fraud investigation. Cooperate immediately or face arrest.,1,government_impersonation
"Hi, I matched with you on a dating app. I am Meera, currently working in Canada. I am looking for a serious relationship. Can we talk? I feel a strong connection with you.",1,romance_parcel_sextortion
Your Bank of Baroda OTP is 677267. This is valid for 10 minutes. Do not share this OTP with anyone. Bank of Baroda will never ask for your OTP over phone or SMS.,0,legit
Your mobile number was found in the contacts of a known illegal transactions syndicate. DCP Harish Singh from Anti-Corruption Bureau is reaching out before escalating your case to the public prosecutor.,1,government_impersonation
Your PAN card has been found in a database seized during a online fraud raid. ACP Manish Agarwal from Ministry of Home Affairs requires your immediate cooperation. Failure to comply will result in prosecution.,1,government_impersonation
